epoch,co2,temp,humid,count
1759379674,1112,20.23346,81.64034,0
1759379704,1109,20.23346,81.33669,0
1759379734,1106,20.13199,81.11238,0
1759379764,1101,20.27085,82.09201,0
1759379794,1104,20.383,82.91447,0
1759379824,1106,20.44976,83.28832,0
1759379854,1103,20.53254,83.64996,0
1759379884,1100,20.59396,83.75677,0
1759379914,1106,20.63134,83.85596,0
1759379944,1104,20.72213,83.90173,0
1759379974,1104,20.79957,83.82391,0
1759380004,1108,20.87167,83.85748,0
1759380034,1108,20.95712,83.83002,0
1759380064,1101,21.06661,83.74761,0
1759380094,1097,21.13336,83.73235,0
1759380124,1094,21.20813,83.74456,0
1759380154,1096,21.02922,82.95415,0
1759380184,1089,20.66873,82.08591,0
1759380214,1088,20.50317,81.91196,0
1759380244,1089,20.42573,81.80515,0
1759380274,1084,20.33494,81.48165,0
1759380304,1088,20.18807,81.32449,0
1759380334,1086,20.18273,80.91096,0
1759380364,1090,20.18006,81.61898,0
1759380394,1089,20.30022,82.67948,0
1759380424,1090,20.43641,82.98619,0
1759380454,1085,20.46044,83.3814,0
1759380484,1078,20.5539,83.64843,0
1759380514,1080,20.62333,83.76135,0
1759380544,1080,20.68742,83.7583,0
1759380574,1082,20.78355,83.82239,0
1759380604,1083,20.87434,83.82391,0
1759380634,1074,20.9411,83.79645,0
1759380664,1075,21.03189,83.76746,0
1759380694,1074,21.13336,83.67895,0
1759380724,1080,21.0853,83.54467,0
1759380754,1073,20.7969,82.29496,0
1759380784,1076,20.62066,81.86771,0
1759380814,1072,20.44709,81.61898,0
1759380844,1073,20.31624,81.54574,0
1759380875,1073,20.27886,81.47402,0
1759380905,1073,20.16403,81.24513,0
1759380935,1069,20.02251,80.92165,0
1759380965,1069,20.09194,80.63325,0
1759380995,1070,20.13199,81.51827,0
1759381025,1071,20.24147,82.42008,0
1759381055,1069,20.32693,82.75578,0
1759381085,1065,20.39368,83.07469,0
1759381115,1065,20.4097,83.42107,0
1759381145,1060,20.54055,83.44701,0
1759381175,1058,20.60464,83.54314,0
1759381205,1054,20.68742,83.76898,0
1759381235,1056,20.74884,83.78729,0
1759381265,1057,20.83696,83.68353,0
1759381295,1058,20.9144,83.81171,0
1759381325,1057,21.0132,83.66979,0
1759381355,1058,21.08797,83.58587,0
1759381385,1060,21.17876,83.53704,0
1759381415,1055,21.03723,82.88548,0
1759381445,1056,20.6981,81.86313,0
1759381475,1055,20.44976,81.52895,0
1759381505,1052,20.33761,81.49081,0
1759381535,1052,20.27886,81.24971,0
1759381565,1053,20.10262,80.84383,0
1759381595,1050,20.09194,81.22072,0
1759381625,1049,20.22545,82.23697,0
1759381655,1045,20.29755,83.03807,0
1759381685,1045,20.39635,83.27306,0
1759381715,1045,20.48714,83.49889,0
1759381745,1045,20.5539,83.71404,0
1759381775,1051,20.64202,83.73998,0
1759381805,1055,20.71145,83.68963,0
1759381835,1053,20.8156,83.72778,0
1759381865,1052,20.93576,83.63775,0
1759381895,1050,20.96246,83.5584,0
1759381925,1048,21.04257,83.50347,0
1759381955,1043,21.17876,83.46227,0
1759381985,1038,21.04791,83.08385,0
1759382015,1043,20.71145,81.78073,0
1759382045,1041,20.52987,81.54726,0
1759382075,1039,20.36965,81.47707,0
1759382105,1037,20.20676,81.31533,0
1759382135,1035,20.09995,81.03609,0
1759382165,1036,20.13733,81.3016,0
1759382195,1032,20.25483,82.51316,0
1759382225,1033,20.41504,83.17387,0
1759382255,1031,20.47646,83.36156,0
1759382285,1029,20.53521,83.69268,0
1759382315,1028,20.626,83.86969,0
1759382345,1034,20.69543,83.81934,0
1759382375,1032,20.78088,83.81323,0
1759382405,1033,20.87434,83.78119,0
1759382435,1036,20.95178,83.60723,0
1759382465,1034,21.04257,83.61181,0
1759382495,1034,21.11467,83.58282,0
1759382525,1034,21.18143,83.31274,0
1759382555,1034,20.93576,82.40025,0
1759382585,1035,20.58061,81.69985,0
1759382615,1032,20.44976,81.58389,0
1759382645,1035,20.33227,81.38247,0
1759382675,1032,20.23346,81.26955,0
1759382705,1029,20.19074,81.07576,0
1759382735,1030,20.09194,80.61036,0
1759382765,1024,20.12932,80.8774,0
1759382795,1020,20.2388,82.02945,0
1759382825,1019,20.28954,82.69627,0
1759382855,1018,20.34028,83.093,0
1759382885,1020,20.47646,83.31731,0
1759382915,1010,20.53254,83.47295,0
1759382945,1010,20.62333,83.63012,0
1759382975,1016,20.71946,83.57519,0
1759383005,1015,20.78088,83.54162,0
1759383035,1012,20.85298,83.68505,0
1759383065,1007,20.97849,83.60418,0
1759383095,1009,21.04257,83.46075,0
1759383125,1006,21.12802,83.52178,0
1759383155,1013,21.06928,83.19066,0
1759383185,1008,20.73816,82.06302,0
1759383215,1008,20.48714,81.72121,0
1759383245,1006,20.28687,81.83871,1
1759383275,1008,20.23079,81.60677,1
1759383305,1011,20.12398,81.28481,1
1759383335,1016,20.0412,81.00404,1
1759383365,1011,20.14534,81.88297,1
1759383395,1015,20.26284,83.03502,1
1759383425,1015,20.45777,83.1281,1
1759383455,1016,20.56726,83.3875,1
1759383485,1013,20.65804,83.63317,1
1759383515,1014,20.78889,83.61333,1
1759383545,1016,20.82628,83.68963,1
1759383575,1017,20.89837,83.74609,1
1759383605,1017,21.04791,83.68353,1
1759383635,1017,21.13336,83.56145,1
1759383665,1017,21.06394,83.58892,1
1759383695,1010,20.8957,82.43076,1
1759383725,1008,20.6981,81.86313,1
1759383755,1007,20.45243,81.63882,1
1759383785,1003,20.30823,81.59457,1
1759383815,1005,20.24949,81.44198,1
1759383845,1001,20.14,81.24361,1
1759383876,1000,20.07858,81.02235,1
1759383906,1000,20.10796,80.83009,1
1759383936,998,20.15602,80.95522,1
1759383966,997,20.3109,81.97147,1
1759383996,996,20.44175,82.4506,1
1759384026,1000,20.51385,82.91142,1
1759384056,1003,20.63668,83.1403,1
1759384086,1006,20.70344,83.26849,1
1759384116,1004,20.76486,83.40887,1
1759384146,1002,20.85565,83.47753,1
1759384176,998,20.94911,83.4699,1
1759384206,997,21.03189,83.54162,1
1759384236,993,21.14404,83.60876,1
1759384266,992,21.03456,82.89769,5
1759384296,989,20.70077,81.69833,5
1759384326,993,20.58328,81.50149,5
1759384356,994,20.46578,81.34432,5
1759384386,991,20.35096,81.26192,5
1759384446,993,20.22011,80.80568,5
1759384476,997,20.20409,80.52033,5
1759384506,995,20.1854,80.14648,5
1759384536,998,20.34028,80.83315,5
1759384566,998,20.45243,81.78226,5
1759384596,997,20.5539,82.41703,5
1759384626,998,20.63935,82.53757,5
1759384656,999,20.74617,82.99535,5
1759384686,1003,20.83429,82.96941,5
1759384716,1001,20.99451,82.88701,5
1759384746,1007,21.04257,82.98009,5
1759384776,1006,21.12268,83.02434,5
1759384806,1006,21.03189,82.06302,10
1759384836,1007,20.85298,81.05592,10
1759384866,1009,20.78088,80.86977,10
1759384896,1008,20.78088,80.77058,10
1759384926,1006,20.77287,80.46998,10
1759384956,1007,20.56726,80.17853,10
1759384986,1007,20.5726,80.13275,13
1759385016,1012,20.38834,79.81384,13
1759385046,1011,20.39101,79.67956,11
1759385076,1011,20.37499,79.55138,11
1759385106,1016,20.24414,79.28436,15
1759385136,1015,20.17472,79.94812,15
1759385166,1021,20.37499,81.1078,15
1759385196,1019,20.51385,81.78683,15
1759385226,1027,20.64736,82.32548,15
1759385256,1030,20.86099,82.53452,15
1759385286,1039,20.95445,82.63828,17
1759385316,1045,21.05859,83.00298,17
1759385346,1053,21.1841,83.02434,17
1759385376,1051,21.02388,81.97147,17
1759385406,1062,20.85298,81.08797,17
1759385436,1074,20.80758,80.73853,17
1759385466,1081,20.82628,80.43793,18
1759385496,1084,20.69543,80.08545,18
1759385526,1092,20.64202,79.96338,18
1759385556,1096,20.5726,79.98932,18
1759385586,1105,20.50584,79.56207,19
1759385616,1111,20.26284,79.36675,19
1759385646,1114,20.1133,79.28283,19
1759385676,1123,20.16937,80.30976,19
1759385706,1129,20.38033,81.23903,19
1759385736,1142,20.55657,81.78836,19
1759385766,1154,20.73014,82.22934,19
1759385796,1168,20.89837,82.4506,20
1759385826,1174,21.05859,82.4155,20
1759385856,1176,21.16274,82.53452,20
1759385886,1175,21.18143,82.14389,20
1759385916,1179,21.04257,80.93385,20
1759385946,1181,20.93576,80.45014,20
1759385976,1189,20.85298,80.12512,20
1759386006,1192,20.87701,80.01984,20
1759386036,1196,20.74884,79.81537,20
1759386066,1199,20.68475,79.55444,20
1759386096,1197,20.57794,79.34997,20
1759386126,1211,20.44709,79.06157,20
1759386156,1222,20.34028,78.82964,20
1759386186,1232,20.36698,79.57732,20
1759386216,1239,20.49516,80.8011,20
1759386246,1245,20.69276,81.50607,20
1759386276,1250,20.83963,81.78683,20
1759386306,1255,20.95178,82.10117,20
1759386336,1259,21.10666,82.327,20
1759386366,1268,21.18143,82.32395,20
1759386396,1273,21.18677,82.17288,20
1759386426,1277,21.01854,80.88045,20
1759386456,1291,20.89303,80.32655,20
1759386486,1292,20.76486,80.07172,20
1759386516,1295,20.73549,79.90845,20
1759386546,1295,20.75418,79.90082,20
1759386576,1303,20.70611,79.66735,20
1759386606,1309,20.70344,79.39574,23
1759386636,1315,20.71145,79.15312,23
1759386666,1317,20.68475,78.87846,23
1759386696,1322,20.63935,78.43137,23
1759386726,1328,20.59663,78.92729,23
1759386756,1338,20.60464,80.26246,23
1759386786,1341,20.71145,80.98573,23
1759386816,1344,20.90104,81.26192,23
1759386846,1349,21.00519,81.62508,23
1759386877,1355,21.13336,81.97452,23
1759386907,1355,21.27222,82.12253,23
1759386937,1361,21.34432,81.95468,23
1759386967,1366,21.22149,80.66224,23
1759386997,1371,21.16274,80.00305,23
1759387027,1375,21.22149,79.56969,23
1759387057,1384,21.17342,79.34081,23
1759387087,1382,21.16007,79.13176,23
1759387117,1387,21.12802,78.87541,23
1759387147,1392,20.97314,78.50156,23
1759387177,1400,20.78622,78.19485,23
1759387207,1409,20.70077,77.9675,23
1759387237,1412,20.54055,78.66941,23
1759387267,1419,20.6981,79.71465,23
1759387297,1430,20.78622,80.50813,23
1759387327,1443,20.89303,81.1902,23
1759387357,1451,21.07195,81.28634,23
1759387387,1457,21.21881,81.51064,23
1759387417,1465,21.28824,81.61898,23
1759387447,1469,21.24819,80.81026,23
1759387477,1485,21.13336,79.49187,23
1759387507,1490,21.07996,79.12413,25
1759387537,1503,21.19478,78.96239,25
1759387567,1508,21.1574,78.87694,25
1759387597,1499,21.05859,78.8098,25
1759387627,1499,21.00519,78.51377,25
1759387657,1502,21.00519,78.36423,25
1759387687,1507,20.85031,77.91867,25
1759387717,1511,20.77287,77.70962,25
1759387747,1516,20.54055,77.4258,25
1759387777,1524,20.35096,77.25643,25
1759387807,1531,20.37766,77.8851,25
1759387837,1534,20.54856,79.13939,25
1759387867,1538,20.67941,80.09155,25
1759387897,1546,20.87434,80.65766,25
1759387927,1553,21.02655,80.92012,25
1759387957,1565,21.17075,81.23445,25
1759387987,1574,21.19211,80.93843,25
1759388017,1575,21.08797,79.72991,25
1759388047,1579,20.96246,78.98833,25
1759388077,1581,20.99985,78.77318,25
1759388107,1589,20.99184,78.69993,25
1759388137,1598,20.99451,78.4741,25
1759388167,1602,20.93042,78.26505,25
1759388197,1610,20.94377,77.84238,25
1759388227,1616,20.85031,77.58297,25
1759388257,1625,20.74884,77.34646,25
1759388287,1629,20.62867,77.15266,25
1759388317,1633,20.63134,77.95224,25
1759388347,1642,20.71679,79.05394,25
1759388377,1653,20.85565,79.46441,25
1759388407,1657,20.93309,80.09613,25
1759388437,1665,21.0853,80.37232,25
1759388467,1675,21.21347,80.43183,25
1759388497,1678,21.27756,80.60883,25
1759388527,1676,21.28023,80.33418,25
1759388557,1679,21.17876,78.90288,25
1759388587,1689,21.1574,78.37797,25
1759388617,1696,21.10933,78.02701,25
1759388647,1704,21.07195,77.99344,25
1759388677,1711,20.99718,77.94766,25
1759388707,1723,20.97314,77.78134,25
1759388737,1729,20.93576,77.60738,25
1759388767,1735,20.78088,77.25185,25
1759388797,1740,20.63134,76.95583,25
1759388827,1748,20.52987,76.7773,25
1759388857,1755,20.41504,76.64454,25
1759388887,1761,20.49249,77.55703,25
1759388917,1773,20.72747,78.53819,25
1759388947,1784,20.8156,79.28283,25
1759388977,1788,20.97849,79.83215,25
1759389007,1791,21.14404,80.11597,25
1759389037,1792,21.23751,80.30671,25
1759389067,1800,21.15473,79.56969,25
1759389097,1806,21.07996,78.42985,25
1759389127,1811,21.05592,78.04074,25
1759389157,1817,20.98116,77.97208,25
1759389187,1822,20.96246,77.78439,25
1759389217,1828,20.88769,77.55398,25
1759389247,1834,20.79156,77.34798,25
1759389277,1839,20.85031,77.11757,25
1759389307,1847,20.78889,76.73914,25
1759389337,1855,20.57794,76.41718,25
1759389367,1855,20.48981,76.21118,25
1759389397,1859,20.53254,77.15114,25
1759389427,1873,20.60197,78.31083,25
1759389457,1882,20.7969,78.84337,25
1759389487,1892,20.91707,79.51934,25
1759389517,1898,21.03189,79.96338,25
1759389547,1908,21.21881,80.10071,25
1759389577,1913,21.29358,79.83215,25
1759389607,1917,21.16274,78.59922,25
1759389637,1931,21.05325,77.92325,25
1759389667,1932,21.07462,77.7905,25
1759389697,1938,20.94377,77.64858,25
1759389727,1938,20.9678,77.51431,25
1759389757,1943,20.97314,77.22285,25
1759389787,1945,20.92241,76.76967,25
1759389817,1949,20.85031,76.50111,25
1759389847,1965,20.68475,76.19135,25
1759389878,1972,20.51652,75.98688,25
1759389908,1978,20.51385,76.44923,25
1759389938,1987,20.62066,77.61501,25
1759389968,1995,20.73014,78.57023,25
1759389998,2008,20.86366,78.95323,25
1759390028,2009,20.99985,79.41711,25
1759390058,2015,21.11734,79.67803,25
1759390088,2020,21.18677,79.5285,25
1759390118,2030,21.09598,78.33982,25
1759390148,2034,20.98116,77.62875,25
1759390178,2039,20.98917,77.34798,25
1759390208,2046,20.96513,77.28848,25
1759390238,2053,20.87434,77.15724,25
1759390268,2069,20.85298,77.04128,25
1759390298,2075,20.78622,76.72999,25
1759390328,2084,20.64469,76.33936,25
1759390358,2096,20.43908,76.18524,25
1759390388,2104,20.30022,76.10742,25
1759390418,2115,20.34829,77.44717,25
1759390448,2125,20.51118,78.51225,25
1759390478,2128,20.7702,78.71061,25
1759390508,2130,20.88769,79.1516,25
1759390538,2141,21.09865,79.44915,25
1759390568,2143,21.19211,79.47356,25
1759390598,2149,21.26154,79.31335,25
1759390628,2148,21.1841,78.31693,25
1759390658,2159,21.09598,77.56008,25
1759390688,2161,21.00519,77.25948,25
1759390718,2171,20.98116,77.23201,25
1759390748,2176,20.98383,77.18776,25
1759390778,2178,20.95178,76.79713,25
1759390808,2185,20.87701,76.44312,25
1759390838,2195,20.73549,76.18372,25
1759390868,2201,20.55657,75.88159,25
1759390898,2219,20.39101,75.79309,25
1759390928,2229,20.4818,76.96346,25
1759390958,2232,20.58595,78.12924,25
1759390988,2241,20.79957,78.90746,25
1759391018,2237,20.93843,79.23247,25
1759391048,2244,21.07195,79.71465,25
1759391078,2256,21.24819,79.77264,25
1759391108,2262,21.29091,79.37896,25
1759391138,2268,21.20813,78.33219,25
1759391168,2270,21.112,77.6318,25
1759391198,2275,21.10666,77.39834,25
1759391228,2282,21.01587,77.2137,25
1759391258,2284,20.86099,77.06264,25
1759391288,2290,20.80491,76.85664,25
1759391318,2301,20.73281,76.62012,25
1759391348,2305,20.54589,76.32258,25
1759391378,2303,20.40436,76.21423,25
1759391408,2310,20.41237,77.02144,25
1759391438,2318,20.52453,78.28794,25
1759391468,2322,20.70344,78.91508,25
1759391498,2324,20.85565,79.2813,25
1759391528,2334,21.02655,79.67651,25
1759391558,2345,21.23751,79.70245,25
1759391588,2353,21.38704,79.77112,25
1759391618,2363,21.35233,79.13939,25
1759391648,2372,21.3096,78.09567,25
1759391678,2381,21.27756,77.66994,25
1759391708,2384,21.2295,77.22438,25
1759391738,2390,21.07195,77.08553,25
1759391768,2394,20.98383,76.81239,25
1759391798,2404,20.85832,76.53315,25
1759391828,2406,20.81025,76.3241,25
1759391858,2443,20.6714,75.99603,25
1759391888,2443,20.4818,75.8587,25
1759391918,2449,20.42573,75.67864,25
1759391948,2451,20.46578,76.42481,25
1759391978,2449,20.60998,77.99039,25
1759392008,2453,20.78622,78.71671,25
1759392038,2460,20.99184,79.24773,25
1759392068,2467,21.15473,79.82605,25
1759392098,2465,21.37903,80.14038,25
1759392128,2458,21.37102,79.74364,25
1759392158,2446,21.20279,78.67399,25
1759392188,2389,21.05325,78.46952,8
1759392218,2372,21.0399,78.33372,8
1759392248,2361,20.95712,77.90341,8
1759392278,2358,20.86633,77.66689,8
1759392308,2352,20.85832,77.57076,8
1759392338,2345,20.65804,77.11452,8
1759392368,2315,20.50317,76.83833,8
1759392398,2315,20.32693,76.79408,8
1759392428,2313,20.07858,76.55909,8
1759392458,2316,20.01183,76.25239,8
1759392488,2322,20.06523,76.07385,8
1759392518,2325,20.1667,77.08247,8
1759392548,2320,20.32425,78.37644,8
1759392578,2321,20.56993,78.90288,8
1759392608,2327,20.7248,79.22484,8
1759392638,2316,20.85832,79.63683,8
1759392668,2309,20.97047,79.74975,8
1759392698,2306,21.01854,79.53918,8
1759392728,2300,20.7969,78.51835,8
1759392758,2293,20.65804,77.78134,8
1759392788,2297,20.47646,77.61654,8
1759392818,2300,20.41237,77.38766,8
1759392848,2302,20.50317,77.10231,8
1759392879,2296,20.53254,76.84291,8
1759392909,2293,20.33761,76.5362,8
1759392939,2295,20.26818,76.39124,8
1759392969,2288,20.1854,76.19135,8
1759392999,2283,20.19875,77.32357,8
1759393029,2277,20.38033,77.9614,8
1759393059,2279,20.47913,78.68772,8
1759393089,2281,20.59396,79.07072,8
1759393119,2279,20.75952,79.18211,8
1759393149,2281,20.86366,79.37591,8
1759393179,2283,20.96513,79.43847,8
1759393209,2280,21.05325,79.5285,8
1759393239,2281,21.07462,79.39269,8
1759393269,2278,20.86366,78.22842,8
1759393299,2279,20.78088,77.69741,8
1759393329,2274,20.6981,77.55398,8
1759393359,2280,20.55123,77.3785,8
1759393389,2282,20.5005,77.09163,8
1759393419,2284,20.53254,76.83223,8
1759393449,2281,20.51652,76.44923,8
1759393479,2285,20.49516,76.20966,8
1759393509,2286,20.32425,75.98077,8
1759393539,2283,20.23079,76.28596,8
1759393569,2279,20.35363,77.50057,8
1759393599,2281,20.4284,78.02701,8
1759393629,2288,20.54055,78.64652,8
1759393659,2285,20.65804,78.84184,8
1759393689,2288,20.74884,78.92424,8
1759393719,2287,20.86366,79.21263,8
1759393749,2291,20.96246,79.25689,8
1759393779,2292,21.05859,79.3988,8
1759393809,2296,21.06126,79.22636,8
1759393839,2301,20.89837,77.92935,8
1759393869,2303,20.73281,77.58907,8
1759393899,2301,20.63935,77.36935,8
1759393929,2298,20.55123,77.16945,8
1759393959,2297,20.55123,77.0489,8
1759393989,2292,20.46845,76.6125,8
1759394019,2297,20.47913,76.45533,8
1759394049,2293,20.41237,76.18982,8
1759394079,2292,20.29488,76.20813,8
1759394109,2295,20.41772,77.17555,8
1759394139,2294,20.52453,78.00107,8
1759394169,2294,20.61265,78.46189,8
1759394199,2292,20.68475,78.91051,8
1759394229,2292,20.79423,78.91051,8
1759394259,2290,20.88502,79.13023,8
1759394289,2292,20.99184,79.23705,8
1759394319,2291,21.09598,79.31182,8
1759394349,2293,20.94377,78.46647,8
1759394379,2293,20.73281,77.69741,8
1759394409,2296,20.63668,77.55703,8
1759394439,2291,20.63668,77.5021,8
1759394469,2291,20.50584,77.1786,8
1759394499,2288,20.48714,76.82918,8
1759394529,2290,20.25216,76.7071,8
1759394559,2290,20.05188,76.76662,8
1759394589,2281,19.95308,76.60181,8
1759394619,2272,19.88365,76.99092,8
1759394649,2273,20.03052,78.48173,8
1759394679,2271,20.23079,78.94102,8
1759394709,2274,20.40703,79.34081,8
1759394739,2269,20.56993,79.67193,8
1759394769,2269,20.74083,79.73144,8
1759394799,2268,20.81827,79.80164,8
1759394829,2266,20.9144,79.86572,8
1759394859,2265,21.06661,79.76959,8
1759394889,2259,21.00519,79.31945,8
1759394919,2262,20.72747,78.3093,8
1759394949,2262,20.58862,78.05142,8
1759394979,2267,20.50584,77.99496,8
1759395009,2263,20.40436,77.68978,8
1759395039,2271,20.41504,77.59823,8
1759395069,2275,20.37766,77.36172,8
1759395099,2280,20.39368,77.05959,8
1759395129,2275,20.40703,76.58961,8
1759395159,2276,20.34829,76.22186,8
1759395189,2275,20.23613,76.68879,8
1759395219,2269,20.38033,77.86069,8
1759395249,2256,20.47646,78.52293,8
1759395279,2250,20.55123,79.13939,8
1759395309,2249,20.6981,79.3103,8
1759395339,2250,20.77554,79.52392,8
1759395369,2253,20.89837,79.73144,8
1759395399,2247,21.01854,79.69024,8
1759395429,2240,21.12268,79.66582,8
1759395459,2236,21.04257,79.57427,8
1759395489,2232,20.78355,78.50004,8
1759395519,2234,20.73281,77.94766,8
1759395549,2228,20.57794,77.74624,8
1759395579,2226,20.47913,77.65926,8
1759395609,2224,20.36164,77.53262,8
1759395639,2221,20.22545,77.35104,8
1759395669,2221,20.23079,77.18166,8
1759395699,2223,20.32158,76.83986,8
1759395729,2218,20.27352,76.37904,8
1759395759,2212,20.36698,77.0428,8
1759395789,2208,20.43374,78.25742,8
1759395819,2205,20.53254,78.87999,8
1759395849,2212,20.63401,79.20042,8
1759395880,2204,20.78355,79.47814,8
1759395910,2202,20.85565,79.73449,8
1759395940,2201,20.98116,79.7879,8
1759395970,2196,21.04791,79.83978,8
1759396000,2197,21.04791,79.7116,8
1759396030,2193,20.82895,78.53056,8
1759396060,2187,20.52987,78.07736,8
1759396090,2187,20.39101,77.95834,8
1759396120,2177,20.38033,78.00565,8
1759396150,2176,20.30823,77.84543,8
1759396180,2174,20.2842,77.61806,8
1759396210,2173,20.23613,77.30373,8
1759396240,2176,20.2388,76.92226,8
1759396270,2173,20.11864,77.13741,8
1759396300,2168,20.26818,78.57175,8
1759396330,2170,20.39368,79.22331,8
1759396360,2167,20.52987,79.81842,8
1759396390,2170,20.67407,80.05035,8
1759396420,2173,20.83696,80.22888,8
1759396450,2175,20.91707,80.36012,8
1759396480,2172,21.04257,80.49592,8
1759396510,2167,21.112,80.2884,8
1759396540,2168,20.89303,79.10735,8
1759396570,2167,20.73816,78.41459,8
1759396600,2171,20.6981,78.36118,8
1759396630,2173,20.6714,78.18265,14
1759396660,2174,20.60197,77.86069,14
1759396690,2177,20.56993,77.61654,14
1759396720,2183,20.47913,77.27322,14
1759396750,2190,20.38567,77.14961,14
1759396780,2183,20.37766,76.77272,14
1759396810,2182,20.40703,76.62318,14
1759396840,2179,20.46578,77.69588,14
1759396870,2176,20.58328,78.86473,14
1759396900,2182,20.67674,79.49187,14
1759396930,2188,20.83963,80.06561,14
1759396960,2196,20.93042,80.28077,14
1759396990,2193,21.0399,80.25025,14
1759397020,2190,20.84497,79.1104,14
1759397050,2190,20.67407,78.32456,14
1759397080,2194,20.55924,77.95987,14
1759397110,2192,20.44442,77.88968,14
1759397140,2189,20.43374,77.80423,14
1759397170,2184,20.39368,77.62569,14
1759397200,2183,20.36698,77.28695,14
1759397230,2176,20.30022,77.16792,14
1759397260,2176,20.15602,77.11909,14
1759397290,2176,20.00381,76.77577,14
1759397320,2181,20.12932,77.64248,14
1759397350,2176,20.28687,78.69993,14
1759397380,2179,20.41237,79.51629,14
1759397410,2177,20.58595,79.83063,14
1759397440,2180,20.77287,79.99237,14
1759397470,2185,20.84764,80.14954,14
1759397500,2187,21.01854,80.11902,14
1759397530,2194,21.10933,80.18158,14
1759397560,2193,21.04257,79.85352,14
1759397590,2198,20.89837,78.71671,14
1759397620,2194,20.81827,78.29557,14
1759397650,2188,20.7435,78.08652,14
1759397680,2193,20.82361,77.70962,14
1759397710,2195,20.86099,77.32204,14
1759397740,2191,20.58595,76.93141,14
1759397770,2202,20.4551,76.79256,14
1759397800,2195,20.27352,76.83833,14
1759397830,2194,20.35096,78.21317,14
1759397860,2189,20.50851,78.92119,14
1759397890,2186,20.64202,79.27367,14
1759397920,2190,20.76219,79.64751,14
1759397950,2202,20.9144,79.92981,14
1759397980,2204,21.00519,79.98474,14
1759398010,2197,21.08263,80.13885,14
1759398040,2200,21.20546,80.16937,14
1759398070,2198,21.15473,79.42168,14
1759398100,2198,20.80758,78.34135,14
1759398130,2191,20.79156,78.21622,14
1759398160,2190,20.75952,78.0499,14
1759398190,2192,20.69276,77.85001,14
1759398220,2194,20.66072,77.73708,14
1759398250,2187,20.59663,77.40139,14
1759398280,2198,20.42573,77.04128,14
1759398310,2202,20.24949,76.93141,14
1759398340,2201,20.18273,76.8658,14
1759398370,2210,20.24949,78.31998,14
1759398400,2206,20.44442,79.09666,14
1759398430,2203,20.62066,79.57732,14
1759398460,2203,20.76486,79.90845,14
1759398490,2203,20.89036,80.14343,14
1759398520,2204,21.06394,80.11292,14
1759398550,2207,21.07996,79.96796,14
1759398580,2204,20.91707,79.05547,14
1759398610,2208,20.78088,78.34898,14
1759398640,2211,20.72213,78.08194,14
1759398670,2210,20.66606,78.08499,14
1759398700,2211,20.56726,77.90341,14
1759398730,2213,20.53521,77.55856,14
1759398760,2211,20.53254,77.40444,14
1759398790,2211,20.51118,77.19997,14
1759398820,2213,20.39635,76.79256,14
1759398850,2205,20.22011,76.72388,14
1759398881,2211,20.22812,76.51026,14
1759398911,2209,20.15602,76.60181,14
1759398941,2206,20.3109,78.31388,14
1759398971,2204,20.51919,79.15007,14
1759399001,2213,20.65804,79.95728,14
1759399031,2212,20.79957,80.3296,14
1759399061,2200,21.03456,80.91554,14
1759399091,2194,21.13603,81.45113,14
1759399121,2183,21.0399,80.61494,14
1759399151,2115,20.96513,79.83673,14
1759399181,2108,20.83429,79.81842,14
1759399211,2090,20.76486,79.89777,14
1759399241,2077,20.80758,80.03357,14
1759399271,2067,20.74884,79.80469,14
1759399301,2048,20.67407,79.69024,14
1759399331,2032,20.65537,79.53155,14
1759399361,2008,20.43374,79.40948,14
1759399391,1990,20.32693,79.49035,14
1759399421,1977,20.36164,79.38964,14
1759399451,1962,20.21477,78.9456,14
1759399481,1943,20.10796,78.62974,14
1759399511,1933,20.09461,78.3505,14
1759399541,1923,19.9958,78.3444,14
1759399571,1914,20.1667,79.64751,14
1759399601,1905,20.39902,80.80873,14
1759399631,1898,20.54322,81.18867,14
1759399661,1901,20.71145,81.6495,14
1759399691,1903,20.88769,81.71053,14
1759399721,1899,21.05058,81.8616,14
1759399751,1901,20.86633,81.03914,14
1759399781,1897,20.66606,79.88861,14
1759399811,1895,20.52987,79.54223,14
1759399841,1895,20.51652,79.44762,14
1759399871,1894,20.53254,79.48577,14
1759399901,1889,20.54856,79.22789,14
1759399931,1885,20.47112,78.94408,14
1759399961,1889,20.48447,78.58701,14
1759399991,1890,20.49249,78.52903,14
1759400021,1892,20.37499,78.31846,14
1759400051,1883,20.32158,77.9324,14
1759400081,1883,20.20943,77.60128,14
1759400111,1879,20.06523,77.99649,14
1759400141,1886,20.20409,79.25231,14
1759400171,1882,20.38834,79.94659,14
1759400201,1879,20.51385,80.47456,14
1759400231,1882,20.70611,80.94453,14
1759400261,1888,20.86366,81.10475,14
1759400291,1890,20.91974,81.3077,14
1759400321,1884,20.95178,81.03609,14
1759400351,1886,20.81025,79.69634,14
1759400381,1892,20.64202,78.98985,14
1759400411,1898,20.54055,78.95476,14
1759400441,1892,20.52186,78.87236,14
1759400471,1893,20.36698,78.72129,14
1759400501,1891,20.20409,78.53361,14
1759400531,1891,20.23079,78.52598,14
1759400561,1892,20.10262,78.21317,14
1759400591,1888,19.97978,78.08652,14
1759400621,1892,19.92904,77.94003,14
1759400651,1888,19.95041,77.92325,14
1759400681,1889,20.14801,78.98985,14
